RAJ2000,DEJ2000,Jmag,Hmag,Kmag,Date
10.389510,85.027542,14.291,13.692,13.496,1999-10-19
10.378271,85.036751,10.821,10.305,10.167,1999-10-19
10.468892,85.044899,14.895,14.503,14.514,1999-10-19
10.514550,85.019119,9.834,9.495,9.396,1999-10-19
10.533128,85.025841,15.325,14.637,14.586,1999-10-19
10.512618,85.045135,16.362,15.916,15.333,1999-10-19
10.585809,85.042511,12.649,12.318,12.258,1999-10-19
10.626689,85.056549,16.447,16.031,15.552,1999-10-19
10.665381,85.047012,15.646,15.353,15.152,1999-10-19
10.636732,85.058495,16.469,15.662,15.509,1999-10-19
10.636303,85.010262,16.599,15.921,15.554,1999-10-19
10.707640,85.024971,16.744,17.220,15.676,1999-10-19
10.701609,85.049934,15.399,14.902,14.949,1999-10-19
10.705267,85.028458,15.361,14.878,14.906,1999-10-19
10.702002,85.043274,15.067,14.544,14.315,1999-10-19
10.786185,85.045990,16.495,15.686,15.364,1999-10-19
10.862883,85.046593,16.618,15.705,15.654,1999-10-19
10.922580,85.024399,16.010,15.568,15.239,1999-10-19
10.914304,85.007980,14.885,14.389,14.202,1999-10-19
10.949133,85.043327,15.755,15.450,15.647,1999-10-19
10.948186,85.033051,14.436,13.928,13.813,1999-10-19
10.976153,85.052299,16.094,15.578,15.560,1999-10-19
11.056883,85.024483,16.048,15.421,15.405,1999-10-19
11.053829,85.040939,16.771,15.698,16.108,1999-10-19
11.032537,85.045959,14.641,14.152,14.127,1999-10-19
11.021456,85.023598,16.536,16.166,17.052,1999-10-19
11.097567,85.031990,16.700,15.949,15.669,1999-10-19
11.177076,85.020790,16.688,15.799,15.648,1999-10-19
11.127971,85.024826,16.225,15.486,15.791,1999-10-19
11.166975,85.046806,16.046,15.531,15.753,1999-10-19
11.164254,85.009583,16.741,16.721,15.838,1999-10-19
11.180545,85.023056,16.789,16.282,15.506,1999-10-19
11.196676,85.020485,14.190,13.611,13.506,1999-10-19
11.327902,85.009216,16.513,15.762,15.352,1999-10-19
11.329798,85.030289,15.723,15.390,14.899,1999-10-19
11.388484,85.031754,14.952,14.752,14.649,1999-10-19
11.418162,85.029793,16.248,16.350,15.916,1999-10-19
11.490929,85.031456,15.733,15.404,15.224,1999-10-19
11.448519,85.003090,12.489,11.989,11.887,1999-10-19
11.482099,85.019325,14.381,13.712,13.566,1999-10-19
11.559245,85.048920,16.775,15.883,15.520,1999-10-19
11.511685,85.058029,14.328,14.000,14.082,1999-10-19
11.616162,85.018303,16.531,15.830,16.032,1999-10-19
11.603431,85.032661,14.649,13.949,13.811,1999-10-19
11.583622,85.061363,16.020,15.239,14.976,1999-10-19
11.654319,85.047249,14.923,14.579,14.364,1999-10-19
11.639740,85.005974,16.801,16.132,15.723,1999-10-19
11.699874,85.056557,16.595,15.893,15.567,1999-10-19
11.699828,85.022209,16.571,16.030,15.216,1999-10-19
11.705386,85.061653,15.107,14.744,14.619,1999-10-19
11.726832,85.048302,12.748,12.248,12.105,1999-10-19
11.698756,85.014107,14.870,14.383,14.315,1999-10-19
11.772672,85.012421,14.108,13.864,13.802,1999-10-19
11.779971,85.038231,13.537,13.145,13.099,1999-10-19
11.786945,85.053040,14.477,14.100,14.056,1999-10-19
11.789785,85.057533,15.822,15.259,15.536,1999-10-19
11.840390,85.007889,15.638,15.264,15.250,1999-10-19
11.853144,85.050003,8.565,8.496,8.466,1999-10-19
11.900905,85.041878,16.594,16.198,15.762,1999-10-19
11.941364,85.019478,15.848,15.332,15.085,1999-10-19
12.014281,85.015732,16.644,15.857,15.779,1999-10-19
12.105146,85.021935,14.725,14.218,14.020,1999-10-19
12.071173,85.015068,16.611,15.832,16.755,1999-10-19
12.105596,85.034439,13.687,13.232,13.162,1999-10-19
12.137655,85.014786,16.726,15.948,15.638,1999-10-19
12.138015,85.047363,16.079,15.421,15.235,1999-10-19
12.246235,85.005196,13.962,13.231,13.047,1999-10-19
12.228351,85.026527,16.741,15.738,16.246,1999-10-19
12.190465,85.054245,16.042,15.507,15.841,1999-10-19
12.318617,85.029671,15.918,15.173,14.952,1999-10-19
12.355366,85.021774,16.407,16.272,15.906,1999-10-19
12.410872,85.019684,14.445,13.769,13.535,1999-10-19
12.397549,85.030907,14.182,13.546,13.336,1999-10-19
12.404432,85.055618,15.872,15.031,15.213,1999-10-19
12.381138,85.000450,11.884,11.327,11.234,1999-10-19
12.455463,85.057587,14.619,14.335,14.353,1999-10-19
12.553343,85.016884,15.133,14.703,14.730,1999-10-19
12.541980,85.059280,16.075,15.577,15.625,1999-10-19
12.539931,85.053879,15.777,14.960,14.770,1999-10-19
12.521573,85.031441,15.537,15.138,15.094,1999-10-19
12.500534,85.047806,16.744,16.848,16.091,1999-10-19
12.510088,85.007034,16.107,15.670,15.429,1999-10-19
12.598288,85.051186,16.740,15.883,15.432,1999-10-19
12.583198,85.041832,16.349,15.949,16.851,1999-10-19
12.642306,85.007950,12.750,12.210,13.366,1999-10-19
12.653987,85.007980,12.340,11.844,11.823,1999-10-19
12.695729,85.050362,14.042,13.537,13.428,1999-10-19
12.697771,85.011879,14.607,14.312,14.187,1999-10-19
12.738624,85.029510,15.412,14.910,14.634,1999-10-19
12.748839,85.062431,16.638,15.930,16.477,1999-10-19
12.869695,85.001259,16.270,15.774,15.816,1999-10-19
12.818177,85.014992,13.358,13.040,12.938,1999-10-19
13.077332,85.017975,13.876,13.183,13.090,1999-10-19
13.152584,85.005119,11.322,11.055,10.989,1999-10-19
13.132730,85.007492,15.849,15.285,14.744,1999-10-19
13.170593,85.058640,14.905,14.469,14.433,1999-10-19
13.230231,85.044609,16.193,15.782,15.698,1999-10-19
13.294910,85.038719,16.651,15.553,15.060,1999-10-19
13.360072,85.052490,15.854,15.232,14.937,1999-10-19
13.404083,85.040390,16.449,16.466,15.621,1999-10-19
13.419872,85.003677,16.783,17.101,15.621,1999-10-19
13.420285,85.023773,10.620,10.322,10.293,1999-10-19
13.488384,85.030296,14.247,13.851,13.818,1999-10-19
13.440579,85.049637,14.008,13.380,13.144,1999-10-19
13.449938,85.029465,15.002,14.568,14.438,1999-10-19
13.574476,85.048859,16.602,15.923,15.983,1999-10-19
13.605423,85.011711,16.651,16.154,17.081,1999-10-19
13.617173,85.003296,13.526,13.153,13.167,1999-10-19
13.613932,85.009834,16.056,15.113,15.169,1999-10-19
13.576371,85.044792,16.637,16.129,16.097,1999-10-19
13.641561,85.059219,15.758,15.498,15.162,1999-10-19
13.681492,85.020859,13.491,13.178,13.106,1999-10-19
13.668324,85.028526,13.051,12.451,12.324,1999-10-19
13.664106,85.041733,16.125,15.433,15.409,1999-10-19
13.639088,85.005127,14.717,14.277,14.197,1999-10-19
13.678417,85.040237,15.552,14.991,14.586,1999-10-19
13.680487,85.050690,14.011,13.563,13.483,1999-10-19
13.652682,85.020889,10.429,9.846,9.728,1999-10-19
13.634421,85.019981,15.518,14.942,14.748,1999-10-19
13.801751,85.006485,15.776,15.373,15.031,1999-10-19
13.797197,85.019730,15.024,14.355,14.092,1999-10-19
13.756670,85.027512,17.930,16.910,15.310,1999-10-19
13.828087,85.046753,14.525,14.127,14.050,1999-10-19
13.814468,85.041992,14.752,13.942,13.839,1999-10-19
13.922000,85.021576,14.597,14.096,14.041,1999-10-19
13.882812,85.010498,15.179,14.380,13.960,1999-10-19
13.889217,85.024384,16.436,16.086,15.474,1999-10-19
13.887501,85.013298,15.161,14.649,14.548,1999-10-19
13.974454,85.060310,14.921,14.460,14.324,1999-10-19
13.978246,85.031250,15.015,14.553,14.557,1999-10-19
14.058092,85.036858,16.557,16.132,15.732,1999-10-19
14.114391,85.012054,15.697,15.271,15.403,1999-10-19
14.165090,85.029411,15.660,15.343,14.982,1999-10-19
14.201916,85.051926,15.000,14.364,14.340,1999-10-19
14.300678,85.003922,15.508,14.770,14.575,1999-10-19
14.299983,85.047836,16.609,15.966,15.310,1999-10-19
14.250780,85.013115,15.375,15.034,15.018,1999-10-19
14.316441,85.000206,14.710,14.354,14.304,1999-10-19
14.336694,85.053558,16.511,15.793,16.665,1999-10-19
14.344690,85.059982,14.848,14.402,14.248,1999-10-19
14.314628,85.043060,14.639,14.265,14.117,1999-10-19
14.389057,85.058250,13.758,13.066,12.877,1999-10-19
14.379648,85.014015,15.421,14.628,14.748,1999-10-19
14.449803,85.041397,12.378,11.983,11.930,1999-10-19
14.549846,85.006378,17.567,16.222,15.581,1999-10-19
14.524832,85.050873,15.376,15.015,15.062,1999-10-19
14.503467,85.054871,15.576,15.123,14.903,1999-10-19
14.544422,85.038475,15.881,15.515,15.059,1999-10-19
14.590977,85.041969,16.335,15.921,17.170,1999-10-19
14.599014,85.053535,16.665,15.897,15.859,1999-10-19
14.596361,85.050621,16.227,16.060,15.585,1999-10-19
14.621898,85.023491,15.824,15.224,15.119,1999-10-19
14.625286,85.062119,14.934,14.559,14.555,1999-10-19
14.749127,85.010498,15.540,15.100,14.972,1999-10-19
14.867177,85.014427,12.450,11.849,11.795,1999-10-19
14.882160,85.026855,15.593,15.036,15.121,1999-10-19
14.892064,85.052345,11.737,11.437,11.398,1999-10-19
14.937484,85.024971,16.752,15.990,15.770,1999-10-19
14.942795,85.020149,16.099,15.943,15.480,1999-10-19
14.976541,85.004089,13.821,13.509,13.464,1999-10-19
10.050459,85.071602,13.948,13.623,13.566,1999-10-19
10.026699,85.077606,17.081,15.929,15.879,1999-10-19
10.085109,85.064072,14.055,13.704,13.592,1999-10-19
10.064827,85.063416,14.703,14.377,14.492,1999-10-19
10.157891,85.116730,13.352,12.877,12.763,1999-10-19
10.128512,85.078529,15.665,14.927,14.864,1999-10-19
10.191897,85.080933,16.385,15.699,15.288,1999-10-19
10.261802,85.064781,12.414,12.156,12.074,1999-10-19
10.275580,85.092888,16.604,16.439,15.636,1999-10-19
10.306182,85.063553,15.512,15.087,15.087,1999-10-19
10.333877,85.107262,13.859,13.232,12.996,1999-10-19
10.326382,85.080811,16.428,15.696,15.293,1999-10-19
10.343503,85.104706,15.178,14.899,14.778,1999-10-19
10.429268,85.107803,15.160,14.563,14.403,1999-10-19
10.455334,85.091660,12.273,11.958,11.880,1999-10-19
10.503040,85.071037,16.652,16.008,15.119,1999-10-19
10.589241,85.066895,16.310,15.789,15.347,1999-10-19
10.646092,85.084633,15.570,15.209,15.266,1999-10-19
10.687330,85.113007,15.132,15.021,14.875,1999-10-19
10.801130,85.103012,15.753,15.503,14.901,1999-10-19
10.795567,85.114906,16.854,16.244,16.134,1999-10-19
10.798695,85.071007,15.989,15.429,15.170,1999-10-19
10.780817,85.107635,16.079,15.422,15.427,1999-10-19
10.811137,85.090416,15.218,14.993,14.707,1999-10-19
10.814648,85.117409,13.871,13.162,13.025,1999-10-19
10.857077,85.117546,14.314,13.707,13.517,1999-10-19
10.862733,85.122421,15.074,14.385,14.182,1999-10-19
10.857891,85.081902,14.865,14.503,14.386,1999-10-19
10.940318,85.104240,15.762,15.371,13.020,1999-10-19
10.956048,85.079887,14.950,14.537,14.513,1999-10-19
10.941201,85.073540,15.231,14.736,14.778,1999-10-19
10.953391,85.109581,14.708,14.009,13.807,1999-10-19
11.025068,85.102219,9.619,9.407,9.343,1999-10-19
11.065492,85.104012,15.868,15.247,15.197,1999-10-19
11.139265,85.099464,16.670,16.084,15.516,1999-10-19
11.205944,85.108467,13.510,13.097,13.030,1999-10-19
11.290661,85.124733,13.012,12.482,12.415,1999-10-19
11.291054,85.066086,16.709,16.018,15.484,1999-10-19
11.312356,85.121948,16.068,15.377,15.131,1999-10-19
11.282339,85.095840,14.944,14.674,14.409,1999-10-19
11.316008,85.096062,13.739,13.390,13.376,1999-10-19
11.360570,85.083824,15.209,15.010,14.868,1999-10-19
11.389076,85.096809,13.971,13.682,13.611,1999-10-19
11.437074,85.071693,13.038,12.485,12.382,1999-10-19
11.499009,85.119087,14.739,14.539,14.298,1999-10-19
11.464613,85.108185,16.631,15.515,15.187,1999-10-19
11.505294,85.076340,16.226,15.464,15.575,1999-10-19
11.511558,85.124725,12.914,12.340,12.214,1999-10-19
11.600916,85.070229,16.424,15.718,15.323,1999-10-19
11.570262,85.112144,14.151,13.838,13.848,1999-10-19
11.584211,85.123917,15.159,14.825,14.715,1999-10-19
11.651749,85.118309,16.232,15.522,15.318,1999-10-19
11.665583,85.112892,16.100,15.993,15.618,1999-10-19
11.627929,85.072021,14.284,13.965,13.931,1999-10-19
11.695911,85.072502,16.690,16.534,15.462,1999-10-19
11.728173,85.119728,15.734,15.469,15.295,1999-10-19
11.729874,85.105782,16.144,15.407,15.746,1999-10-19
11.881600,85.091248,16.416,15.838,15.675,1999-10-19
11.931892,85.122498,12.733,12.157,12.081,1999-10-19
11.917490,85.119133,16.125,15.634,15.396,1999-10-19
11.990725,85.117111,16.674,15.797,15.882,1999-10-19
11.971495,85.067329,12.271,12.016,11.974,1999-10-19
12.053334,85.093948,15.720,15.266,14.738,1999-10-19
12.016427,85.079369,15.648,15.333,15.282,1999-10-19
12.030683,85.076630,12.449,12.134,12.008,1999-10-19
12.073500,85.095932,16.714,15.714,15.206,1999-10-19
12.175202,85.091728,14.389,14.145,13.970,1999-10-19
12.136914,85.074425,16.074,15.593,15.129,1999-10-19
12.178433,85.101501,14.460,14.108,14.071,1999-10-19
12.132580,85.071365,14.477,14.190,14.100,1999-10-19
12.204707,85.077820,14.613,14.395,14.160,1999-10-19
12.221567,85.063820,17.087,16.103,15.429,1999-10-19
12.226318,85.070854,13.745,13.379,13.316,1999-10-19
12.231573,85.106674,15.393,15.172,15.051,1999-10-19
12.231316,85.123482,16.271,15.810,15.818,1999-10-19
12.195449,85.110474,18.548,17.376,15.139,1999-10-19
12.310700,85.088615,15.136,14.620,14.559,1999-10-19
12.282988,85.117287,13.535,13.074,12.937,1999-10-19
12.270281,85.115974,13.384,13.037,12.984,1999-10-19
12.297301,85.119400,16.543,15.825,15.435,1999-10-19
12.342773,85.097343,15.010,14.578,14.711,1999-10-19
12.326200,85.118340,15.289,14.638,14.286,1999-10-19
12.401919,85.107254,15.242,14.868,14.769,1999-10-19
12.417908,85.079285,14.722,14.377,14.183,1999-10-19
12.381665,85.104721,13.586,12.952,12.731,1999-10-19
12.495303,85.072044,13.605,13.310,13.229,1999-10-19
12.480217,85.065315,14.852,14.191,14.209,1999-10-19
12.572161,85.106049,14.958,14.695,14.492,1999-10-19
12.562681,85.123192,15.239,14.840,14.732,1999-10-19
12.650764,85.108994,15.394,14.727,14.649,1999-10-19
12.664909,85.064514,15.558,15.342,15.323,1999-10-19
12.684487,85.117737,15.198,14.523,14.552,1999-10-19
12.701148,85.108406,16.520,15.741,15.346,1999-10-19
12.783391,85.114441,15.233,14.475,14.630,1999-10-19
12.811632,85.118034,15.022,14.668,14.539,1999-10-19
12.866740,85.111969,16.650,15.650,16.124,1999-10-19
12.870039,85.071060,15.893,15.112,15.152,1999-10-19
12.836586,85.081154,15.708,15.231,14.715,1999-10-19
12.834302,85.075111,14.128,13.736,13.676,1999-10-19
12.912176,85.094711,14.924,14.478,14.530,1999-10-19
12.923250,85.113510,15.715,15.165,14.953,1999-10-19
12.958651,85.072517,16.333,15.428,15.492,1999-10-19
12.984528,85.084908,15.541,15.266,15.134,1999-10-19
12.982360,85.097084,16.315,15.939,15.880,1999-10-19
12.955150,85.096123,16.111,15.332,15.602,1999-10-19
13.041046,85.084053,16.607,16.121,17.110,1999-10-19
13.036284,85.070747,13.169,12.682,12.608,1999-10-19
13.010497,85.097717,16.320,15.517,15.262,1999-10-19
13.186657,85.063461,16.753,17.550,16.886,1999-10-19
13.208633,85.106140,14.825,14.275,14.057,1999-10-19
13.213181,85.108223,16.443,15.890,16.099,1999-10-19
13.269516,85.104218,16.454,16.025,15.771,1999-10-19
13.369026,85.071030,14.276,14.109,13.921,1999-10-19
13.411946,85.117653,14.476,14.200,14.125,1999-10-19
13.407367,85.072594,15.355,14.978,15.086,1999-10-19
13.375278,85.111252,16.072,15.439,15.614,1999-10-19
13.392217,85.071922,15.851,15.210,15.234,1999-10-19
13.460563,85.088684,16.826,15.837,16.025,1999-10-19
13.491253,85.067337,15.176,14.691,14.669,1999-10-19
13.559223,85.095551,16.339,15.711,15.856,1999-10-19
13.503194,85.087593,14.807,14.495,14.576,1999-10-19
13.546694,85.071709,13.608,13.126,13.075,1999-10-19
13.539810,85.103195,15.759,15.344,15.177,1999-10-19
13.528533,85.110718,16.504,15.829,16.465,1999-10-19
13.589186,85.070709,13.972,13.739,13.660,1999-10-19
13.670633,85.124252,16.237,15.503,15.245,1999-10-19
13.648202,85.087601,16.234,15.923,15.638,1999-10-19
13.743701,85.074760,12.518,12.160,12.137,1999-10-19
13.706668,85.072235,16.656,16.227,15.398,1999-10-19
13.690658,85.124634,14.647,14.314,14.275,1999-10-19
13.787468,85.082275,15.644,15.040,15.098,1999-10-19
13.840892,85.087624,14.596,14.228,14.226,1999-10-19
13.854362,85.099129,16.581,16.065,15.715,1999-10-19
13.904646,85.075050,15.427,15.068,15.074,1999-10-19
13.958842,85.116020,16.264,15.473,15.370,1999-10-19
13.937900,85.071487,14.696,14.291,14.287,1999-10-19
13.953168,85.079170,14.977,14.588,14.599,1999-10-19
13.957466,85.113304,15.891,15.423,15.274,1999-10-19
14.047689,85.078484,16.279,16.159,15.225,1999-10-19
14.083791,85.087700,16.637,15.846,15.622,1999-10-19
14.082997,85.122864,16.549,15.666,15.387,1999-10-19
14.078155,85.085472,15.380,14.918,14.928,1999-10-19
14.145908,85.087929,15.716,15.309,15.227,1999-10-19
14.138430,85.068176,14.757,14.442,14.409,1999-10-19
14.125036,85.081474,13.647,13.300,13.233,1999-10-19
14.217195,85.070175,16.497,15.654,15.275,1999-10-19
14.247511,85.067734,15.125,14.667,14.756,1999-10-19
14.264794,85.086418,15.314,14.963,14.898,1999-10-19
14.272045,85.094170,16.093,15.581,15.673,1999-10-19
14.262942,85.097305,16.662,17.060,16.173,1999-10-19
14.271770,85.082047,16.886,16.023,15.117,1999-10-19
14.257356,85.110176,15.949,15.314,14.842,1999-10-19
14.355153,85.077065,15.782,15.195,15.271,1999-10-19
14.370145,85.094383,16.543,16.310,16.490,1999-10-19
14.369038,85.114021,16.326,15.830,15.718,1999-10-19
14.461580,85.065475,16.004,15.467,15.311,1999-10-19
14.507486,85.105614,16.860,15.874,15.596,1999-10-19
14.522164,85.121864,15.411,14.969,15.039,1999-10-19
14.569709,85.099274,16.525,15.608,15.736,1999-10-19
14.613772,85.116760,12.098,11.446,11.304,1999-10-19
14.566618,85.118652,16.498,16.025,15.689,1999-10-19
14.657942,85.075302,16.351,15.664,15.575,1999-10-19
14.634069,85.089020,14.614,13.937,13.853,1999-10-19
14.634631,85.107330,16.654,16.200,14.873,1999-10-19
14.774765,85.119011,16.801,16.041,15.919,1999-10-19
14.765506,85.097992,13.531,13.193,13.067,1999-10-19
14.810436,85.090385,14.630,13.971,13.718,1999-10-19
14.867373,85.102348,16.458,15.947,15.047,1999-10-19
14.844173,85.067833,16.067,15.375,15.368,1999-10-19
14.851291,85.070076,14.261,13.849,13.844,1999-10-19
14.947083,85.096428,15.308,15.001,14.803,1999-10-19
14.983446,85.119873,15.806,15.154,14.480,1999-10-19
14.992268,85.104515,16.162,15.516,15.282,1999-10-19
10.056035,85.163918,16.473,15.803,15.496,1999-10-19
10.018763,85.160004,15.651,14.922,14.696,1999-10-19
10.096591,85.171219,15.987,15.287,15.009,1999-10-19
10.151895,85.161987,14.951,14.514,14.422,1999-10-19
10.179952,85.177040,12.016,11.816,11.793,1999-10-19
10.141572,85.160263,16.178,15.628,15.533,1999-10-19
10.240403,85.187408,14.153,13.668,13.625,1999-10-19
10.190075,85.140152,16.551,16.018,15.374,1999-10-19
10.192766,85.173393,16.225,15.642,15.258,1999-10-19
10.263451,85.174370,15.367,14.907,14.840,1999-10-19
10.347593,85.165291,14.529,14.130,14.146,1999-10-19
10.328819,85.135887,15.100,14.408,14.300,1999-10-19
10.380210,85.142838,16.223,15.651,15.585,1999-10-19
10.423071,85.159973,14.326,13.976,13.938,1999-10-19
10.436535,85.133362,15.930,15.257,15.111,1999-10-19
10.448060,85.166199,15.759,15.213,15.084,1999-10-19
10.475702,85.144714,16.410,16.366,16.054,1999-10-19
10.477095,85.155396,13.304,13.070,12.987,1999-10-19
10.460454,85.163506,13.577,13.201,13.102,1999-10-19
10.462355,85.130875,15.803,15.290,15.169,1999-10-19
10.486850,85.147888,16.720,15.977,15.710,1999-10-19
10.557874,85.177376,15.980,15.271,14.998,1999-10-19
10.606561,85.167068,15.240,14.937,14.753,1999-10-19
10.608187,85.185280,14.140,13.802,13.692,1999-10-19
10.581758,85.182129,15.642,15.237,15.021,1999-10-19
10.686616,85.183342,15.433,14.961,14.647,1999-10-19
10.698575,85.144844,16.162,15.523,15.092,1999-10-19
10.781308,85.143906,15.963,15.359,15.890,1999-10-19
10.767970,85.149933,16.635,15.470,15.523,1999-10-19
10.771130,85.180664,14.322,13.907,13.823,1999-10-19
10.783710,85.134033,16.594,15.877,15.660,1999-10-19
10.836023,85.156570,16.208,15.991,15.273,1999-10-19
10.846061,85.172432,15.120,14.889,14.847,1999-10-19
10.862338,85.154884,11.293,10.706,10.591,1999-10-19
10.837935,85.166367,16.447,15.994,15.635,1999-10-19
10.925234,85.178673,13.944,13.622,13.493,1999-10-19
